date,product_id,product_name,category,unit_price,quantity_sold,revenue,month,day_of_week
2025-11-30,E001,13A Plug base (ACL),Electrical,650,14,9100,11,6
2025-11-30,E002,1 GANG Switch (KEVILTON),Electrical,320,28,8960,11,6
2025-11-30,E003,LED 9W pin (GREEN),Electrical,575,18,10350,11,6
2025-11-30,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,11,6
2025-11-30,P002,Valve socket 1/2,Plumbing,40,15,600,11,6
2025-11-30,P003,Elbow socket 1/2,Plumbing,40,31,1240,11,6
2025-11-30,O001,Caltex 20W50,Oil,1200,4,4800,11,6
2025-12-01,E002,1 GANG Switch (KEVILTON),Electrical,320,21,6720,12,0
2025-12-01,E003,LED 9W pin (GREEN),Electrical,575,16,9200,12,0
2025-12-01,P002,Valve socket 1/2,Plumbing,40,10,400,12,0
2025-12-01,P003,Elbow socket 1/2,Plumbing,40,6,240,12,0
2025-12-01,O001,Caltex 20W50,Oil,1200,6,7200,12,0
2025-12-02,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,12,1
2025-12-02,E003,LED 9W pin (GREEN),Electrical,575,20,11500,12,1
2025-12-02,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,1
2025-12-02,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,12,1
2025-12-02,P002,Valve socket 1/2,Plumbing,40,26,1040,12,1
2025-12-02,P003,Elbow socket 1/2,Plumbing,40,29,1160,12,1
2025-12-03,E001,13A Plug base (ACL),Electrical,650,20,13000,12,2
2025-12-03,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,12,2
2025-12-03,P002,Valve socket 1/2,Plumbing,40,15,600,12,2
2025-12-03,P003,Elbow socket 1/2,Plumbing,40,21,840,12,2
2025-12-03,O001,Caltex 20W50,Oil,1200,6,7200,12,2
2025-12-04,E001,13A Plug base (ACL),Electrical,650,22,14300,12,3
2025-12-04,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,12,3
2025-12-04,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,3
2025-12-04,P002,Valve socket 1/2,Plumbing,40,12,480,12,3
2025-12-04,P003,Elbow socket 1/2,Plumbing,40,31,1240,12,3
2025-12-04,O001,Caltex 20W50,Oil,1200,9,10800,12,3
2025-12-05,E001,13A Plug base (ACL),Electrical,650,16,10400,12,4
2025-12-05,E002,1 GANG Switch (KEVILTON),Electrical,320,29,9280,12,4
2025-12-05,E003,LED 9W pin (GREEN),Electrical,575,28,16100,12,4
2025-12-05,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,4
2025-12-05,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,12,4
2025-12-05,P002,Valve socket 1/2,Plumbing,40,20,800,12,4
2025-12-05,P003,Elbow socket 1/2,Plumbing,40,10,400,12,4
2025-12-06,E001,13A Plug base (ACL),Electrical,650,10,6500,12,5
2025-12-06,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,12,5
2025-12-06,E003,LED 9W pin (GREEN),Electrical,575,11,6325,12,5
2025-12-06,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,5
2025-12-06,P003,Elbow socket 1/2,Plumbing,40,10,400,12,5
2025-12-06,O001,Caltex 20W50,Oil,1200,9,10800,12,5
2025-12-07,E001,13A Plug base (ACL),Electrical,650,16,10400,12,6
2025-12-07,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,12,6
2025-12-07,E003,LED 9W pin (GREEN),Electrical,575,26,14950,12,6
2025-12-07,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,12,6
2025-12-07,P002,Valve socket 1/2,Plumbing,40,20,800,12,6
2025-12-07,P003,Elbow socket 1/2,Plumbing,40,22,880,12,6
2025-12-07,O001,Caltex 20W50,Oil,1200,2,2400,12,6
2025-12-08,E001,13A Plug base (ACL),Electrical,650,30,19500,12,0
2025-12-08,E002,1 GANG Switch (KEVILTON),Electrical,320,21,6720,12,0
2025-12-08,E003,LED 9W pin (GREEN),Electrical,575,30,17250,12,0
2025-12-08,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,0
2025-12-08,P003,Elbow socket 1/2,Plumbing,40,21,840,12,0
2025-12-09,E001,13A Plug base (ACL),Electrical,650,31,20150,12,1
2025-12-09,E002,1 GANG Switch (KEVILTON),Electrical,320,31,9920,12,1
2025-12-09,E003,LED 9W pin (GREEN),Electrical,575,11,6325,12,1
2025-12-09,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,12,1
2025-12-09,P002,Valve socket 1/2,Plumbing,40,16,640,12,1
2025-12-09,P003,Elbow socket 1/2,Plumbing,40,8,320,12,1
2025-12-09,O001,Caltex 20W50,Oil,1200,10,12000,12,1
2025-12-10,E001,13A Plug base (ACL),Electrical,650,22,14300,12,2
2025-12-10,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,12,2
2025-12-10,E003,LED 9W pin (GREEN),Electrical,575,18,10350,12,2
2025-12-10,E004,MCB enclosure 18 way,Electrical,2800,1,2800,12,2
2025-12-10,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,12,2
2025-12-10,P002,Valve socket 1/2,Plumbing,40,26,1040,12,2
2025-12-10,O001,Caltex 20W50,Oil,1200,4,4800,12,2
2025-12-11,E001,13A Plug base (ACL),Electrical,650,30,19500,12,3
2025-12-11,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,12,3
2025-12-11,E003,LED 9W pin (GREEN),Electrical,575,25,14375,12,3
2025-12-11,E004,MCB enclosure 18 way,Electrical,2800,1,2800,12,3
2025-12-11,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,9,2970,12,3
2025-12-11,P003,Elbow socket 1/2,Plumbing,40,12,480,12,3
2025-12-11,O001,Caltex 20W50,Oil,1200,8,9600,12,3
2025-12-12,E001,13A Plug base (ACL),Electrical,650,25,16250,12,4
2025-12-12,E002,1 GANG Switch (KEVILTON),Electrical,320,26,8320,12,4
2025-12-12,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,12,4
2025-12-12,P002,Valve socket 1/2,Plumbing,40,19,760,12,4
2025-12-12,P003,Elbow socket 1/2,Plumbing,40,26,1040,12,4
2025-12-12,O001,Caltex 20W50,Oil,1200,1,1200,12,4
2025-12-13,E001,13A Plug base (ACL),Electrical,650,8,5200,12,5
2025-12-13,E002,1 GANG Switch (KEVILTON),Electrical,320,30,9600,12,5
2025-12-13,E003,LED 9W pin (GREEN),Electrical,575,24,13800,12,5
2025-12-13,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,5
2025-12-13,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,12,5
2025-12-13,P002,Valve socket 1/2,Plumbing,40,14,560,12,5
2025-12-13,P003,Elbow socket 1/2,Plumbing,40,31,1240,12,5
2025-12-14,E002,1 GANG Switch (KEVILTON),Electrical,320,30,9600,12,6
2025-12-14,E003,LED 9W pin (GREEN),Electrical,575,9,5175,12,6
2025-12-14,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,6
2025-12-14,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,12,6
2025-12-14,P002,Valve socket 1/2,Plumbing,40,31,1240,12,6
2025-12-14,P003,Elbow socket 1/2,Plumbing,40,9,360,12,6
2025-12-15,E001,13A Plug base (ACL),Electrical,650,11,7150,12,0
2025-12-15,E002,1 GANG Switch (KEVILTON),Electrical,320,31,9920,12,0
2025-12-15,E004,MCB enclosure 18 way,Electrical,2800,1,2800,12,0
2025-12-15,P002,Valve socket 1/2,Plumbing,40,14,560,12,0
2025-12-15,P003,Elbow socket 1/2,Plumbing,40,30,1200,12,0
2025-12-15,O001,Caltex 20W50,Oil,1200,4,4800,12,0
2025-12-16,E001,13A Plug base (ACL),Electrical,650,15,9750,12,1
2025-12-16,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,12,1
2025-12-16,E003,LED 9W pin (GREEN),Electrical,575,9,5175,12,1
2025-12-16,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,1
2025-12-16,P002,Valve socket 1/2,Plumbing,40,24,960,12,1
2025-12-16,P003,Elbow socket 1/2,Plumbing,40,24,960,12,1
2025-12-16,O001,Caltex 20W50,Oil,1200,6,7200,12,1
2025-12-17,E001,13A Plug base (ACL),Electrical,650,19,12350,12,2
2025-12-17,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,12,2
2025-12-17,E003,LED 9W pin (GREEN),Electrical,575,19,10925,12,2
2025-12-17,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,12,2
2025-12-17,P002,Valve socket 1/2,Plumbing,40,29,1160,12,2
2025-12-17,P003,Elbow socket 1/2,Plumbing,40,31,1240,12,2
2025-12-17,O001,Caltex 20W50,Oil,1200,1,1200,12,2
2025-12-18,E001,13A Plug base (ACL),Electrical,650,28,18200,12,3
2025-12-18,E002,1 GANG Switch (KEVILTON),Electrical,320,14,4480,12,3
2025-12-18,E003,LED 9W pin (GREEN),Electrical,575,14,8050,12,3
2025-12-18,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,3
2025-12-18,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,12,3
2025-12-18,P002,Valve socket 1/2,Plumbing,40,10,400,12,3
2025-12-18,P003,Elbow socket 1/2,Plumbing,40,29,1160,12,3
2025-12-18,O001,Caltex 20W50,Oil,1200,2,2400,12,3
2025-12-19,E001,13A Plug base (ACL),Electrical,650,18,11700,12,4
2025-12-19,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,12,4
2025-12-19,E003,LED 9W pin (GREEN),Electrical,575,12,6900,12,4
2025-12-19,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,4
2025-12-19,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,12,4
2025-12-19,P003,Elbow socket 1/2,Plumbing,40,18,720,12,4
2025-12-19,O001,Caltex 20W50,Oil,1200,1,1200,12,4
2025-12-20,E001,13A Plug base (ACL),Electrical,650,24,15600,12,5
2025-12-20,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,12,5
2025-12-20,E003,LED 9W pin (GREEN),Electrical,575,26,14950,12,5
2025-12-20,P002,Valve socket 1/2,Plumbing,40,6,240,12,5
2025-12-20,O001,Caltex 20W50,Oil,1200,1,1200,12,5
2025-12-21,E001,13A Plug base (ACL),Electrical,650,11,7150,12,6
2025-12-21,E002,1 GANG Switch (KEVILTON),Electrical,320,29,9280,12,6
2025-12-21,E003,LED 9W pin (GREEN),Electrical,575,30,17250,12,6
2025-12-21,P002,Valve socket 1/2,Plumbing,40,14,560,12,6
2025-12-21,P003,Elbow socket 1/2,Plumbing,40,16,640,12,6
2025-12-21,O001,Caltex 20W50,Oil,1200,8,9600,12,6
2025-12-22,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,12,0
2025-12-22,E003,LED 9W pin (GREEN),Electrical,575,31,17825,12,0
2025-12-22,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,0
2025-12-22,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,12,0
2025-12-22,P002,Valve socket 1/2,Plumbing,40,20,800,12,0
2025-12-22,P003,Elbow socket 1/2,Plumbing,40,21,840,12,0
2025-12-23,E001,13A Plug base (ACL),Electrical,650,19,12350,12,1
2025-12-23,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,12,1
2025-12-23,E003,LED 9W pin (GREEN),Electrical,575,16,9200,12,1
2025-12-23,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,12,1
2025-12-23,P002,Valve socket 1/2,Plumbing,40,10,400,12,1
2025-12-23,P003,Elbow socket 1/2,Plumbing,40,30,1200,12,1
2025-12-23,O001,Caltex 20W50,Oil,1200,9,10800,12,1
2025-12-24,E001,13A Plug base (ACL),Electrical,650,29,18850,12,2
2025-12-24,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,12,2
2025-12-24,E003,LED 9W pin (GREEN),Electrical,575,19,10925,12,2
2025-12-24,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,12,2
2025-12-24,P002,Valve socket 1/2,Plumbing,40,16,640,12,2
2025-12-24,P003,Elbow socket 1/2,Plumbing,40,26,1040,12,2
2025-12-24,O001,Caltex 20W50,Oil,1200,9,10800,12,2
2025-12-25,E001,13A Plug base (ACL),Electrical,650,18,11700,12,3
2025-12-25,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,12,3
2025-12-25,E003,LED 9W pin (GREEN),Electrical,575,21,12075,12,3
2025-12-25,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,9,2970,12,3
2025-12-25,P002,Valve socket 1/2,Plumbing,40,30,1200,12,3
2025-12-25,P003,Elbow socket 1/2,Plumbing,40,30,1200,12,3
2025-12-25,O001,Caltex 20W50,Oil,1200,8,9600,12,3
2025-12-26,E001,13A Plug base (ACL),Electrical,650,12,7800,12,4
2025-12-26,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,12,4
2025-12-26,E003,LED 9W pin (GREEN),Electrical,575,18,10350,12,4
2025-12-26,E004,MCB enclosure 18 way,Electrical,2800,1,2800,12,4
2025-12-26,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,12,4
2025-12-26,P002,Valve socket 1/2,Plumbing,40,29,1160,12,4
2025-12-26,P003,Elbow socket 1/2,Plumbing,40,6,240,12,4
2025-12-27,E001,13A Plug base (ACL),Electrical,650,22,14300,12,5
2025-12-27,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,12,5
2025-12-27,E004,MCB enclosure 18 way,Electrical,2800,1,2800,12,5
2025-12-27,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,9,2970,12,5
2025-12-27,P002,Valve socket 1/2,Plumbing,40,6,240,12,5
2025-12-27,P003,Elbow socket 1/2,Plumbing,40,22,880,12,5
2025-12-27,O001,Caltex 20W50,Oil,1200,10,12000,12,5
2025-12-28,E001,13A Plug base (ACL),Electrical,650,6,3900,12,6
2025-12-28,E003,LED 9W pin (GREEN),Electrical,575,16,9200,12,6
2025-12-28,E004,MCB enclosure 18 way,Electrical,2800,2,5600,12,6
2025-12-28,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,12,6
2025-12-28,P002,Valve socket 1/2,Plumbing,40,29,1160,12,6
2025-12-28,P003,Elbow socket 1/2,Plumbing,40,19,760,12,6
2025-12-28,O001,Caltex 20W50,Oil,1200,1,1200,12,6
2025-12-29,E001,13A Plug base (ACL),Electrical,650,25,16250,12,0
2025-12-29,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,12,0
2025-12-29,E003,LED 9W pin (GREEN),Electrical,575,16,9200,12,0
2025-12-29,E004,MCB enclosure 18 way,Electrical,2800,1,2800,12,0
2025-12-29,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,12,0
2025-12-29,P002,Valve socket 1/2,Plumbing,40,22,880,12,0
2025-12-29,P003,Elbow socket 1/2,Plumbing,40,12,480,12,0
2025-12-29,O001,Caltex 20W50,Oil,1200,10,12000,12,0
2025-12-30,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,12,1
2025-12-30,E003,LED 9W pin (GREEN),Electrical,575,16,9200,12,1
2025-12-30,E004,MCB enclosure 18 way,Electrical,2800,1,2800,12,1
2025-12-30,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,12,1
2025-12-30,P002,Valve socket 1/2,Plumbing,40,31,1240,12,1
2025-12-30,O001,Caltex 20W50,Oil,1200,5,6000,12,1
2025-12-31,E001,13A Plug base (ACL),Electrical,650,26,16900,12,2
2025-12-31,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,12,2
2025-12-31,E003,LED 9W pin (GREEN),Electrical,575,12,6900,12,2
2025-12-31,E004,MCB enclosure 18 way,Electrical,2800,1,2800,12,2
2025-12-31,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,12,2
2025-12-31,P002,Valve socket 1/2,Plumbing,40,30,1200,12,2
2025-12-31,P003,Elbow socket 1/2,Plumbing,40,25,1000,12,2
2025-12-31,O001,Caltex 20W50,Oil,1200,10,12000,12,2
